Date,Open,High,Low,Close,Volume,Range,Range (BTC),Action
5/10/17,1756.52002,1788.439941,1719.099976,1787.130005,915723008,69.339965,0.03913477,Hold
5/11/17,1780.369995,1873.930054,1755.349976,1848.569946,799489984,118.580078,0.065352461,Hold
5/12/17,1845.76001,1856.150024,1694.01001,1724.23999,740984000,162.140014,0.090834742,Hold
5/13/17,1723.119995,1812.98999,1651.079956,1804.910034,579635008,161.910034,0.091784952,Hold
5/14/17,1800.859985,1831.420044,1776.619995,1808.910034,437196000,54.800049,0.030362072,Hold
5/15/17,1808.439941,1812.800049,1708.540039,1738.430054,731529024,104.26001,0.058789868,Hold
5/16/17,1741.699951,1785.939941,1686.540039,1734.449951,959044992,99.399902,0.057189652,Hold
5/17/17,1726.72998,1864.050049,1661.910034,1839.089966,1064729984,202.140015,0.113376457,Hold
5/18/17,1818.699951,1904.47998,1807.119995,1888.650024,894321024,97.359985,0.052522684,Hold
5/19/17,1897.369995,2004.52002,1890.25,1987.709961,1157289984,114.27002,0.058825054,Hold
5/20/17,1984.23999,2084.72998,1974.920044,2084.72998,961336000,109.809936,0.053974316,Hold
5/21/17,2067.030029,2119.080078,2037.5,2041.199951,1147859968,81.580078,0.039715439,Hold
5/22/17,2043.189941,2303.899902,2017.869995,2173.399902,1942220032,286.029907,0.135668831,Hold
5/23/17,2191.560059,2320.820068,2178.5,2320.419922,1378749952,142.320068,0.063085416,Hold
5/24/17,2321.370117,2523.719971,2321.370117,2443.639893,1725379968,202.349854,0.084931555,Sell
5/25/17,2446.23999,2763.709961,2285.300049,2304.97998,2406700032,478.409912,0.20138403,Hold
5/26/17,2320.889893,2573.790039,2071.98999,2202.419922,1763480064,501.800049,0.221872951,Hold
5/27/17,2196.27002,2260.199951,1855.829956,2038.869995,1700480000,404.369995,0.190959446,Buy
5/28/17,2054.080078,2267.340088,2054.080078,2155.800049,1147139968,213.26001,0.101314053,Hold
5/29/17,2159.429932,2307.050049,2107.169922,2255.610107,994625024,199.880127,0.090545103,Hold
5/30/17,2255.360107,2301.959961,2124.570068,2175.469971,1443970048,177.389893,0.080070727,Hold
5/31/17,2187.189941,2311.080078,2145.570068,2286.409912,1544829952,165.51001,0.073994106,Hold
6/1/17,2288.330078,2448.389893,2288.330078,2407.879883,1653180032,160.059815,0.068165528,Hold
6/2/17,2404.030029,2488.550049,2373.320068,2488.550049,1317030016,115.229981,0.047103973,Hold
6/3/17,2493.719971,2581.909912,2423.570068,2515.350098,1514950016,158.339844,0.063221253,Hold
6/4/17,2547.790039,2585.889893,2452.540039,2511.810059,1355120000,133.349854,0.052711618,Hold
6/5/17,2512.399902,2686.810059,2510.219971,2686.810059,1369309952,176.590088,0.067929585,Hold
6/6/17,2690.840088,2999.909912,2690.840088,2863.199951,2089609984,309.069824,0.111295497,Hold
6/7/17,2869.379883,2869.379883,2700.560059,2732.159912,1517709952,168.819824,0.060276221,Hold
6/8/17,2720.48999,2815.300049,2670.949951,2805.620117,1281170048,144.350098,0.052242932,Hold
6/9/17,2807.439941,2901.709961,2795.620117,2823.810059,1348950016,106.089844,0.037678968,Hold
6/10/17,2828.139893,2950.98999,2746.550049,2947.709961,2018889984,204.439941,0.070791293,Sell
6/11/17,2942.409912,2996.600098,2840.530029,2958.110107,1752400000,156.070069,0.052900446,Hold
6/12/17,2953.219971,2997.26001,2518.560059,2659.629883,2569530112,478.699951,0.170572869,Hold
6/13/17,2680.909912,2789.040039,2650.379883,2717.02002,1781200000,138.660156,0.051375308,Hold
6/14/17,2716.879883,2786.830078,2412.939941,2506.370117,1696560000,373.890137,0.143163792,Hold
6/15/17,2499.580078,2534.709961,2212.959961,2464.580078,2026259968,321.75,0.129629178,Hold
6/16/17,2469.570068,2539.919922,2385.149902,2518.560059,1195190016,154.77002,0.062055326,Hold
6/17/17,2514.01001,2685.189941,2484.959961,2655.879883,1534509952,200.22998,0.077460056,Hold
6/18/17,2655.350098,2662.100098,2516.330078,2548.290039,1178659968,145.77002,0.056026173,Hold
6/19/17,2549.030029,2662.850098,2549.030029,2589.600098,1446840064,113.820069,0.044299771,Hold
6/20/17,2591.26001,2763.449951,2589.820068,2721.790039,1854189952,173.629883,0.065359777,Hold
6/21/17,2709.429932,2772.01001,2660.399902,2689.100098,1626579968,111.610108,0.041348333,Hold
6/22/17,2691.030029,2723.73999,2642.360107,2705.409912,1097939968,81.379883,0.030160581,Hold
6/23/17,2707.340088,2765.169922,2706.370117,2744.909912,961318976,58.799805,0.021569005,Hold
6/24/17,2738.52002,2757.939941,2583.189941,2608.719971,982750016,174.75,0.065360822,Hold
6/25/17,2607.25,2682.26001,2552.120117,2589.409912,1161100032,130.139893,0.050085976,Hold
6/26/17,2590.570068,2615.25,2376.290039,2478.449951,1663280000,238.959961,0.094282508,Hold
6/27/17,2478.449951,2552.449951,2332.98999,2552.449951,1489789952,219.459961,0.087244813,Hold
6/28/17,2553.030029,2603.97998,2484.419922,2574.790039,1183869952,119.560058,0.046631924,Hold
6/29/17,2567.560059,2588.830078,2510.47998,2539.320068,949979008,78.350098,0.030684134,Hold
6/30/17,2539.23999,2559.25,2478.429932,2480.840088,860273024,80.820068,0.032198717,Hold
7/1/17,2492.600098,2515.27002,2419.22998,2434.550049,779913984,96.04004,0.038984012,Hold
7/2/17,2436.399902,2514.280029,2394.840088,2506.469971,803747008,119.439941,0.048328175,Hold
7/3/17,2498.560059,2595,2480.469971,2564.060059,964112000,114.530029,0.045245358,Hold
7/4/17,2561,2631.590088,2559.350098,2601.639893,985516032,72.23999,0.027985678,Hold
7/5/17,2602.870117,2622.649902,2538.550049,2601.98999,941566016,84.099853,0.032315894,Hold
7/6/17,2608.100098,2616.719971,2581.689941,2608.560059,761956992,35.03003,0.01343006,Hold
7/7/17,2608.590088,2916.139893,2498.870117,2518.659912,917411968,417.269776,0.162765528,Hold
7/8/17,2520.27002,2571.340088,2492.310059,2571.340088,733329984,79.030029,0.031043237,Hold
7/9/17,2572.610107,2635.48999,2517.590088,2518.439941,527856000,117.899902,0.046316536,Hold
7/10/17,2525.25,2537.159912,2321.129883,2372.560059,1111200000,216.030029,0.088214948,Hold
7/11/17,2385.889893,2413.469971,2296.810059,2337.790039,1329760000,116.659912,0.049393657,Hold
7/12/17,2332.77002,2423.709961,2275.139893,2398.840088,1117410048,148.570068,0.062798948,Hold
7/13/17,2402.699951,2425.219971,2340.830078,2357.899902,835769984,84.389893,0.03545347,Hold
7/14/17,2360.590088,2363.25,2183.219971,2233.340088,882502976,180.030029,0.078377347,Hold
7/15/17,2230.120117,2231.139893,1990.410034,1998.859985,993608000,240.729859,0.113847714,Buy
7/16/17,1991.97998,2058.77002,1843.030029,1929.819946,1182870016,215.739991,0.110020906,Hold
7/17/17,1932.619995,2230.48999,1932.619995,2228.409912,1201760000,297.869995,0.143171283,Hold
7/18/17,2233.52002,2387.610107,2164.77002,2318.879883,1512450048,222.840087,0.097900049,Hold
7/19/17,2323.080078,2397.169922,2260.22998,2273.429932,1245100032,136.939942,0.059584311,Hold
7/20/17,2269.889893,2900.699951,2269.889893,2817.600098,2249260032,630.810058,0.247984786,Hold
7/21/17,2838.409912,2838.409912,2621.850098,2667.76001,1489449984,216.559814,0.078660781,Hold
7/22/17,2668.629883,2862.419922,2657.709961,2810.120117,1177129984,204.709961,0.07472871,Hold
7/23/17,2808.100098,2832.179932,2653.939941,2730.399902,1072840000,178.239991,0.064363994,Hold
7/24/17,2732.699951,2777.26001,2699.189941,2754.860107,866473984,78.070069,0.028453472,Hold
7/25/17,2757.5,2768.080078,2480.959961,2576.47998,1460089984,287.120117,0.107656991,Hold
7/26/17,2577.77002,2610.76001,2450.800049,2529.449951,937404032,159.959961,0.062640717,Hold
7/27/17,2538.709961,2693.320068,2529.340088,2671.780029,789104000,163.97998,0.062942249,Hold
7/28/17,2679.72998,2897.449951,2679.72998,2809.01001,1380099968,217.719971,0.079333316,Hold
7/29/17,2807.02002,2808.76001,2692.800049,2726.449951,803745984,115.959961,0.041912204,Hold
7/30/17,2724.389893,2758.530029,2644.850098,2757.179932,705942976,113.679931,0.041477144,Hold
7/31/17,2763.23999,2889.620117,2720.610107,2875.340088,860574976,169.01001,0.05994772,Hold
8/1/17,2871.300049,2921.350098,2685.610107,2718.26001,1324669952,235.739991,0.084350106,Hold
8/2/17,2727.129883,2762.530029,2668.590088,2710.669922,1094950016,93.939941,0.034550717,Hold
8/3/17,2709.560059,2813.310059,2685.139893,2804.72998,804796992,128.170166,0.046486552,Hold
8/4/17,2806.929932,2899.330078,2743.719971,2895.889893,1002120000,155.610107,0.05457304,Hold
8/5/17,2897.629883,3290.01001,2874.830078,3252.909912,1945699968,415.179932,0.135006014,Hold
8/6/17,3257.610107,3293.290039,3155.600098,3213.939941,1105030016,137.689941,0.042552384,Hold
8/7/17,3212.780029,3397.679932,3180.889893,3378.939941,1482279936,216.790039,0.065776471,Hold
8/8/17,3370.219971,3484.850098,3345.830078,3419.939941,1752760064,139.02002,0.040947495,Hold
8/9/17,3420.399902,3422.76001,3247.669922,3342.469971,1468960000,175.090088,0.051779819,Hold
8/10/17,3341.840088,3453.449951,3319.469971,3381.280029,1515110016,133.97998,0.039856489,Hold
8/11/17,3373.820068,3679.719971,3372.120117,3650.620117,2021190016,307.599854,0.087579891,Hold
8/12/17,3650.629883,3949.919922,3613.699951,3884.709961,2219589888,336.219971,0.089238171,Hold
8/13/17,3880.040039,4208.390137,3857.800049,4073.26001,3159089920,350.590088,0.088162168,Hold
8/14/17,4066.100098,4325.129883,3989.159912,4325.129883,2463089920,335.969971,0.080076454,Hold
8/15/17,4326.990234,4455.970215,3906.179932,4181.930176,3258050048,549.790283,0.129226801,Hold
8/16/17,4200.339844,4381.22998,3994.419922,4376.629883,2272039936,386.810058,0.09019737,Hold
8/17/17,4384.439941,4484.700195,4243.709961,4331.689941,2553359872,240.990234,0.055297532,Hold
8/18/17,4324.339844,4370.129883,4015.399902,4160.620117,2941710080,354.729981,0.083613826,Hold
8/19/17,4137.75,4243.259766,3970.550049,4193.700195,2975820032,272.709717,0.065465126,Hold
8/20/17,4189.310059,4196.290039,4069.879883,4087.659912,2109769984,126.410156,0.030545032,Hold
8/21/17,4090.47998,4109.140137,3988.600098,4001.73999,2800890112,120.540039,0.029791587,Hold
8/22/17,3998.350098,4128.759766,3674.580078,4100.52002,3764239872,454.179688,0.112158778,Hold
8/23/17,4089.01001,4255.779785,4078.409912,4151.52002,2369819904,177.369873,0.043048171,Hold
8/24/17,4137.600098,4376.390137,4130.259766,4334.680176,2037750016,246.130371,0.058102509,Hold
8/25/17,4332.819824,4455.700195,4307.350098,4371.600098,1727970048,148.350097,0.034086154,Hold
8/26/17,4372.060059,4379.279785,4269.52002,4352.399902,1511609984,109.759765,0.025161389,Hold
8/27/17,4345.100098,4416.589844,4317.290039,4382.879883,1537459968,99.299805,0.022754361,Hold
8/28/17,4384.450195,4403.930176,4224.640137,4382.660156,1959330048,179.290039,0.040900601,Hold
8/29/17,4389.209961,4625.680176,4352.129883,4579.02002,2486080000,273.550293,0.061004299,Hold
8/30/17,4570.359863,4626.52002,4471.410156,4565.299805,1937849984,155.109864,0.033957015,Hold
8/31/17,4555.589844,4736.049805,4549.399902,4703.390137,1944930048,186.649903,0.040317595,Hold
9/1/17,4701.759766,4892.009766,4678.529785,4892.009766,2599079936,213.479981,0.044503879,Sell
9/2/17,4901.419922,4975.040039,4469.240234,4578.77002,2722139904,505.799805,0.106706682,Hold
9/3/17,4585.27002,4714.080078,4417.589844,4582.959961,1933190016,296.490234,0.064677748,Hold
9/4/17,4591.629883,4591.629883,4108.399902,4236.310059,2987330048,483.229981,0.109477406,Hold
9/5/17,4228.290039,4427.839844,3998.110107,4376.529785,2697969920,429.729737,0.09988117,Hold
9/6/17,4376.589844,4617.25,4376.589844,4597.120117,2172100096,240.660156,0.053636714,Hold
9/7/17,4589.140137,4655.040039,4491.330078,4599.879883,1844620032,163.709961,0.035631647,Hold
9/8/17,4605.160156,4661,4075.179932,4228.75,2700890112,585.820068,0.132629845,Hold
9/9/17,4229.810059,4308.819824,4114.109863,4226.060059,1386230016,194.709961,0.046053205,Hold
9/10/17,4229.339844,4245.439941,3951.040039,4122.939941,1679090048,294.399902,0.070495699,Hold
9/11/17,4122.470215,4261.669922,4099.399902,4161.27002,1557330048,162.27002,0.03917796,Hold
9/12/17,4168.879883,4344.649902,4085.219971,4130.810059,1864530048,259.429931,0.062515572,Hold
9/13/17,4131.97998,4131.97998,3789.919922,3882.590088,2219409920,342.060058,0.085359553,Hold
9/14/17,3875.370117,3920.600098,3153.860107,3154.949951,2716310016,766.739991,0.218123779,Buy
9/15/17,3166.300049,3733.449951,2946.620117,3637.52002,4148069888,786.829834,0.231290606,Hold
9/16/17,3637.75,3808.840088,3487.790039,3625.040039,1818400000,321.050049,0.088409564,Hold
9/17/17,3606.280029,3664.810059,3445.639893,3582.879883,1239149952,219.170166,0.0609724,Hold
9/18/17,3591.090088,4079.22998,3591.090088,4065.199951,1943209984,488.139892,0.127513427,Hold
9/19/17,4073.790039,4094.070068,3868.870117,3924.969971,1563980032,225.199951,0.056308716,Hold
9/20/17,3916.360107,4031.389893,3857.72998,3905.949951,1213830016,173.659913,0.044401184,Hold
9/21/17,3901.469971,3916.419922,3613.629883,3631.040039,1411480064,302.790039,0.080395523,Hold
9/22/17,3628.02002,3758.27002,3553.530029,3630.699951,1194829952,204.739991,0.056412148,Hold
9/23/17,3629.919922,3819.209961,3594.580078,3792.399902,928113984,224.629883,0.060528214,Hold
9/24/17,3796.149902,3796.149902,3666.899902,3682.840088,768014976,129.25,0.034563491,Hold
9/25/17,3681.580078,3950.25,3681.580078,3926.070068,1374210048,268.669922,0.070631514,Hold
9/26/17,3928.409912,3969.889893,3869.899902,3892.350098,1043740032,99.989991,0.025570403,Hold
9/27/17,3892.939941,4210.049805,3884.820068,4200.669922,1686880000,325.229737,0.080367041,Hold
9/28/17,4197.129883,4279.310059,4109.700195,4174.72998,1712320000,169.609864,0.04051904,Hold
9/29/17,4171.620117,4214.629883,4039.290039,4163.069824,1367049984,175.339844,0.042074713,Hold
9/30/17,4166.109863,4358.430176,4160.859863,4338.709961,1207449984,197.570313,0.046460787,Hold
10/1/17,4341.049805,4403.740234,4269.810059,4403.740234,1208210048,133.930175,0.03063085,Hold
10/2/17,4395.810059,4470.22998,4377.459961,4409.319824,1431730048,92.770019,0.021071812,Hold
10/3/17,4408.459961,4432.470215,4258.890137,4317.47998,1288019968,173.580078,0.039784844,Hold
10/4/17,4319.370117,4352.310059,4210.419922,4229.359863,1116770048,141.890137,0.033195606,Hold
10/5/17,4229.879883,4362.640137,4164.049805,4328.410156,1161769984,198.590332,0.046408881,Hold
10/6/17,4324.459961,4413.27002,4320.529785,4370.810059,1069939968,92.740235,0.021331192,Hold
10/7/17,4369.350098,4443.879883,4321.049805,4426.890137,906928000,122.830078,0.027927859,Hold
10/8/17,4429.669922,4624.140137,4405.640137,4610.47998,1313869952,218.5,0.048339906,Hold
10/9/17,4614.52002,4878.709961,4564.25,4772.02002,1968739968,314.459961,0.067002316,Hold
10/10/17,4776.209961,4922.169922,4765.100098,4781.990234,1597139968,157.069824,0.032865983,Hold
10/11/17,4789.25,4873.72998,4751.629883,4826.47998,1222279936,122.100097,0.025395908,Hold
10/12/17,4829.580078,5446.910156,4822,5446.910156,2791610112,624.910156,0.121619374,Hold
10/13/17,5464.160156,5840.299805,5436.850098,5647.209961,3615480064,403.449707,0.072619254,Hold
10/14/17,5643.529785,5837.700195,5591.640137,5831.790039,1669030016,246.060058,0.042885089,Hold
10/15/17,5835.959961,5852.47998,5478.609863,5678.189941,1976039936,373.870117,0.064940985,Hold
10/16/17,5687.569824,5776.22998,5544.209961,5725.589844,2008070016,232.020019,0.040658332,Hold
10/17/17,5741.580078,5800.350098,5472.720215,5605.509766,1821570048,327.629883,0.057746944,Hold
10/18/17,5603.819824,5603.819824,5151.439941,5590.689941,2399269888,452.379883,0.080821741,Hold
10/19/17,5583.740234,5744.350098,5531.060059,5708.52002,1780540032,213.290039,0.037776324,Hold
10/20/17,5708.109863,6060.109863,5627.22998,6011.450195,2354429952,432.879883,0.07387306,Hold
10/21/17,5996.790039,6194.879883,5965.069824,6031.600098,2207099904,229.810059,0.038211275,Hold
10/22/17,6036.660156,6076.259766,5792.339844,6008.419922,2034630016,283.919922,0.047142887,Hold
10/23/17,6006,6075.589844,5732.470215,5930.319824,2401840128,343.119629,0.057491695,Hold
10/24/17,5935.52002,5935.52002,5504.180176,5526.640137,2735699968,431.339844,0.075263273,Hold
10/25/17,5524.600098,5754.330078,5397.879883,5750.799805,1966989952,356.450195,0.063226173,Hold
10/26/17,5747.950195,5976.799805,5721.220215,5904.830078,1905040000,255.57959,0.043865856,Hold
10/27/17,5899.740234,5988.390137,5728.819824,5780.899902,1710130048,259.570313,0.044444536,Hold
10/28/17,5787.819824,5876.720215,5689.189941,5753.089844,1403920000,187.530274,0.032498352,Hold
10/29/17,5754.439941,6255.709961,5724.580078,6153.850098,2859040000,531.129883,0.089203384,Hold
10/30/17,6114.850098,6214.990234,6040.850098,6130.529785,1772150016,174.140136,0.028441769,Hold
10/31/17,6132.02002,6470.430176,6103.330078,6468.399902,2311379968,367.100098,0.058267915,Hold
11/1/17,6440.970215,6767.310059,6377.879883,6767.310059,2870320128,389.430176,0.058967582,Hold
11/2/17,6777.77002,7367.330078,6758.720215,7078.5,4653770240,608.609863,0.087846132,Hold
11/3/17,7087.529785,7461.290039,7002.939941,7207.759766,3369860096,458.350098,0.064126032,Hold
11/4/17,7164.47998,7492.859863,7031.279785,7379.950195,2483800064,461.580078,0.063471731,Hold
11/5/17,7404.52002,7617.47998,7333.189941,7407.410156,2380410112,284.290039,0.03838663,Hold
11/6/17,7403.220215,7445.77002,7007.310059,7022.759766,3111899904,438.459961,0.060787546,Hold
11/7/17,7023.100098,7253.319824,7023.100098,7144.379883,2326340096,230.219726,0.032499743,Hold
11/8/17,7141.379883,7776.419922,7114.02002,7459.689941,4602200064,662.399902,0.090733064,Hold
11/9/17,7446.830078,7446.830078,7101.52002,7143.580078,3226249984,345.310058,0.047333838,Hold
11/10/17,7173.72998,7312,6436.870117,6618.140137,5208249856,875.129883,0.126905181,Hold
11/11/17,6618.609863,6873.149902,6204.220215,6357.600098,4908680192,668.929687,0.103100935,Hold
11/12/17,6295.450195,6625.049805,5519.009766,5950.069824,8957349888,1106.040039,0.180644029,Hold
11/13/17,5938.25,6811.189941,5844.290039,6559.490234,6263249920,966.899902,0.154731957,Hold
11/14/17,6561.47998,6764.97998,6461.75,6635.75,3197110016,303.22998,0.04595358,Hold
11/15/17,6634.759766,7342.25,6634.759766,7315.540039,4200880128,707.490234,0.101430112,Hold
11/16/17,7323.240234,7967.379883,7176.580078,7871.689941,5123809792,790.799805,0.104087323,Hold
